==49613== NVPROF is profiling process 49613, command: ./MonteCarlo --scaling=strong --method=streamed
==49613== Profiling application: ./MonteCarlo --scaling=strong --method=streamed
==49613== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
6.86427s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8a600000  [Unified Memory CPU page faults]
6.86592s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8a800000  [Unified Memory CPU page faults]
6.86759s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8aa00000  [Unified Memory CPU page faults]
6.86927s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8ac00000  [Unified Memory CPU page faults]
6.87092s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8ae00000  [Unified Memory CPU page faults]
6.87259s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8b000000  [Unified Memory CPU page faults]
6.87429s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8b200000  [Unified Memory CPU page faults]
6.87594s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8b400000  [Unified Memory CPU page faults]
6.87764s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8b600000  [Unified Memory CPU page faults]
6.87930s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8b800000  [Unified Memory CPU page faults]
6.88098s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8ba00000  [Unified Memory CPU page faults]
6.88264s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8bc00000  [Unified Memory CPU page faults]
6.88430s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8be00000  [Unified Memory CPU page faults]
6.88597s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8c000000  [Unified Memory CPU page faults]
6.88765s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8c200000  [Unified Memory CPU page faults]
6.88934s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8c400000  [Unified Memory CPU page faults]
6.89098s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8c600000  [Unified Memory CPU page faults]
6.89263s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8c800000  [Unified Memory CPU page faults]
6.89431s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8ca00000  [Unified Memory CPU page faults]
6.89595s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8cc00000  [Unified Memory CPU page faults]
